Aangeboden sinds,Verkoopdatum,Laatste vraagprijs,Status,Soort bouw,Aantal kamers,Energielabel,Overige inpandige ruimte m2,Perceel m2,Achtertuin m2,Aantal dagen tot verkoop,Vraagprijs per m2,Woonruimte in m2,Gebouwgebonden buitenruimte in m2,Externe bergruimte in m2,Inhoud in m3,Aantal slaapkamers,Bathrooms,Toilets,Woonlagen,Zolder,Kelder,Voorzieningen_Mechanischeventilatie,Voorzieningen_Tvkabel,Voorzieningen_Zonnepanelen,Voorzieningen_Elektra,Voorzieningen_Glasvezelkabel,Voorzieningen_Domotica,Voorzieningen_Natuurlijkeventilatie,Voorzieningen_Zwembad,Voorzieningen_Schuifpui,Voorzieningen_Lift,Voorzieningen_Balansventilatie,Voorzieningen_Buitenzonwering,Voorzieningen_Dakraam,Voorzieningen_Verwarming,Voorzieningen_Stromendwater,Voorzieningen_Elektrischedeur,Voorzieningen_Vliering,Voorzieningen_Rookkanaal,Voorzieningen_Airconditioning,Voorzieningen_Rolluiken,Voorzieningen_Alarminstallatie,Voorzieningen_Jacuzzi,Voorzieningen_Sauna,Voorzieningen_Zonnecollectoren,Voorzieningen_Satellietschotel,Voorzieningen_cctv,Isolatie_Vollediggeïsoleerd,Isolatie_Geenspouw,Isolatie_Dakisolatie,Isolatie_Dubbelglas,Isolatie_Muurisolatie,Isolatie_Vloerisolatie,Isolatie_Hr-glas,Isolatie_Driedubbelglas,Isolatie_Geenisolatie,Isolatie_Eco-bouw,Isolatie_Kierdichting,Isolatie_Gedeeltelijkdubbel glas,Isolatie_Voorzetramen,Isolatie_Grotendeelsdubbelglas,Verwarming_Gedeeltelijkevloerverwarming,Verwarming_Warmtepomp,Verwarming_Gehelevloerverwarming,Verwarming_Warmteterugwininstallatie,Verwarming_Aardwarmte,Verwarming_Stadsverwarming,Verwarming_Elektrischeverwarming,Verwarming_Blokverwarming,Verwarming_Heteluchtverwarming,Verwarming_Gashaard,Verwarming_Openhaard,Verwarming_Pelletburner,Verwarming_Houtkachel,Verwarming_Allesbrander,Verwarming_Gaskachels,Verwarming_Mogelijkheidvoor open haard,Verwarming_Moederhaard,Verwarming_Geenverwarming,Verwarming_Kolenkachel,Verwarming_Muurverwarming,Balkon/dakterras_Balkonaanwezig,Balkon/dakterras_Fransbalkon aanwezig,Balkon/dakterras_Dakterrasaanwezig,Schuur/berging_Vrijstaandehouten berging,Schuur/berging_Aangebouwdehouten berging,Schuur/berging_Inpandig,Schuur/berging_Vrijstaandestenen berging,Schuur/berging_Box,Schuur/berging_Aangebouwdestenen berging,Schuur/berging_Vrijstaandkunststof,Tuin_Achtertuin,Tuin_Voortuin,Tuin_Zijtuin,Tuin_Tuinrondom,Tuin_Zonneterras,Tuin_Plaats,Tuin_Patio/atrium,Soort garage_Aangebouwdehouten garage,Soort garage_Parkeerplaats,Soort garage_Inpandig,Soort garage_Parkeerkelder,Soort garage_Garagebox,Soort garage_Aangebouwdestenen garage,Soort garage_Carport,Soort garage_Vrijstaandestenen garage,Soort garage_Vrijstaandehouten garage,Soort garage_Garagemet carport,Soort garage_Souterrain,Soort dak,Soort woonhuis
2023-07-11,2023-07-28,295000,Verkocht,Bestaande bouw,8,A,0,155,67,17 days,1799,164,0,10,577,7,1,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, hoekwoning"
2023-07-10,2023-07-22,275000,Verkocht,Bestaande bouw,5,C,0,150,78,12 days,2391,115,15,10,360,4,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, tussenwoning"
2023-07-13,2023-07-18,365000,Verkocht,Bestaande bouw,4,A,0,135,45,5 days,3093,118,0,20,421,2,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, tussenwoning"
2023-07-11,2023-07-26,425000,Verkocht,Bestaande bouw,4,A,6,78,0,15 days,4009,106,44,0,395,2,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Eengezinswoning, tussenwoning"
2023-07-10,2023-07-22,539000,Verkocht,Bestaande bouw,5,B,0,186,63,12 days,4211,128,0,17,428,4,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, hoekwoning"
2023-07-11,2023-07-26,225000,Verkocht,Bestaande bouw,4,D,0,214,106,15 days,2586,87,15,6,313,3,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lessenaardak bedekt met pannen,"Eengezinswoning, 2-onder-1-kapwoning"
2023-07-11,2023-07-25,359000,Verkocht,Bestaande bouw,3,A+,0,75,0,14 days,4787,75,9,3,253,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Villa, vrijstaande woning"
2023-07-10,2023-07-17,749000,Verkocht,Bestaande bouw,2,C,0,55,0,7 days,13618,55,12,4,200,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Eengezinswoning, geschakelde woning"
2023-07-11,2023-07-26,475000,Verkocht,Bestaande bouw,6,A++,13,314,124,15 days,3065,155,17,0,590,5,1,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Zadeldak bedekt met pannen,"Eengezinswoning, 2-onder-1-kapwoning"
2023-07-10,2023-07-27,225000,Verkocht,Bestaande bouw,5,B,0,124,45,17 days,2064,109,0,7,368,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, tussenwoning"
2023-07-10,2023-07-28,349000,Verkocht,Bestaande bouw,4,D,0,58,0,18 days,6017,58,10,0,174,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Eengezinswoning, tussenwoning (hofjeswoning)"
2023-07-11,2023-07-29,275000,Verkocht,Bestaande bouw,3,C,0,70,0,18 days,3929,70,5,3,219,2,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Eengezinswoning, tussenwoning (hofjeswoning)"
2023-07-11,2023-07-21,329000,Verkocht,Bestaande bouw,3,E,0,70,0,10 days,4700,70,3,5,220,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samengesteld dak bedekt met pannen,"Villa, vrijstaande woning"
2023-07-11,2023-07-20,425000,Verkocht,Bestaande bouw,7,A,23,241,65,9 days,3400,125,3,0,577,4,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Samengesteld dak bedekt met pannen,"Eengezinswoning, halfvrijstaande woning"
2023-07-11,2023-07-24,285000,Verkocht,Bestaande bouw,4,C,0,156,53,13 days,2689,106,0,5,375,3,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,Samengesteld dak bedekt met pannen,"Eengezinswoning, tussenwoning"
2023-07-11,2023-07-28,435000,Verkocht,Bestaande bouw,3,A,0,87,0,17 days,5000,87,7,0,279,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Eengezinswoning, hoekwoning (hofjeswoning)"
2023-07-10,2023-07-24,225000,Verkocht,Bestaande bouw,4,G,10,97,32,14 days,2812,80,1,0,350,3,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mansarde dak bedekt met bitumineuze dakbedekking en pannen,"Eengezinswoning, eindwoning"
2023-07-11,2023-07-26,299500,Verkocht,Bestaande bouw,5,D,8,362,260,15 days,3565,84,1,21,329,3,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mansarde dak bedekt met pannen,"Eengezinswoning, 2-onder-1-kapwoning"
2023-07-10,2023-07-28,545000,Verkocht,Bestaande bouw,7,A,10,343,144,18 days,2995,182,26,8,709,5,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, vrijstaande woning"
2023-07-09,2023-07-31,289500,Verkocht,Bestaande bouw,6,A,0,89,15,22 days,3217,90,0,13,390,2,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Eengezinswoning, hoekwoning"
2023-07-09,2023-07-27,300000,Verkocht,Bestaande bouw,2,C,0,28,0,18 days,10714,28,0,0,96,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Herenhuis, 2-onder-1-kapwoning"
2023-07-07,2023-07-21,239000,Verkocht,Bestaande bouw,3,E,22,77,0,14 days,3104,77,6,7,325,2,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, tussenwoning (hofjeswoning)"
2023-07-07,2023-07-19,315000,Verkocht,Bestaande bouw,5,C,0,353,194,12 days,2716,116,19,24,396,4,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, hoekwoning"
2023-07-09,2023-07-25,225000,Verkocht,Bestaande bouw,1,A,0,29,0,16 days,7759,29,0,0,91,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Eengezinswoning, geschakelde woning"
2023-07-08,2023-07-27,189000,Verkocht,Bestaande bouw,3,C,0,77,40,19 days,3436,55,0,6,194,2,1,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, tussenwoning"
2023-07-07,2023-07-19,489000,Verkocht,Bestaande bouw,3,A+,9,92,0,12 days,5315,92,4,0,390,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Eengezinswoning, tussenwoning (hofjeswoning)"
2023-07-07,2023-07-20,515000,Verkocht,Bestaande bouw,6,B,0,158,47,13 days,3759,137,15,8,425,5,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Herenhuis, tussenwoning"
2023-07-07,2023-08-04,450000,Verkocht,Bestaande bouw,5,B,17,259,108,28 days,3600,125,19,0,487,4,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, 2-onder-1-kapwoning"
2023-07-07,2023-07-20,725000,Verkocht,Bestaande bouw,4,C,16,2810,2624,13 days,4265,170,16,0,689,3,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Schilddak bedekt met riet,"Woonboerderij, vrijstaande woning"
2023-07-08,2023-07-31,625000,Verkocht,Bestaande bouw,3,A+,0,114,0,23 days,5482,114,13,22,378,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Eengezinswoning, hoekwoning (hofjeswoning)"
2023-07-12,2023-07-25,639000,Verkocht,Bestaande bouw,6,A,0,327,128,13 days,3570,179,19,12,665,5,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Dwarskap bedekt met pannen,"Eengezinswoning, vrijstaande woning"
2023-07-08,2023-07-26,309000,Verkocht,Bestaande bouw,5,C,0,204,81,18 days,2377,130,17,26,415,4,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, tussenwoning"
2023-07-07,2023-07-24,765000,Verkocht,Bestaande bouw,6,A++,45,774,230,17 days,3714,206,46,29,928,5,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,Samengesteld dak bedekt met pannen,"Villa, vrijstaande woning"
2023-07-10,2023-07-24,500000,Verkocht,Bestaande bouw,4,C,22,658,500,14 days,3650,137,13,8,586,3,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Zadeldak bedekt met pannen,"Bungalow, vrijstaande woning (semi-bungalow)"
2023-07-08,2023-07-27,389500,Verkocht,Bestaande bouw,3,C,0,90,0,19 days,4328,90,9,3,298,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak,"Landhuis, geschakelde 2-onder-1-kapwoning"
2023-07-13,2023-07-27,200000,Verkocht,Bestaande bouw,3,E,0,71,0,14 days,2817,71,8,6,226,2,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak,"Villa, vrijstaande woning"
2023-07-07,2023-07-28,260000,Verkocht,Bestaande bouw,5,C,0,125,36,21 days,2600,100,0,10,360,4,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lessenaardak bedekt met pannen,"Eengezinswoning, tussenwoning"
2023-07-08,2023-07-18,385000,Verkocht,Bestaande bouw,2,A,0,59,0,10 days,6525,59,7,0,206,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samengesteld dak bedekt met pannen,"Eengezinswoning, eindwoning"
2023-07-08,2023-07-27,225000,Verkocht,Bestaande bouw,5,C,15,192,84,19 days,2586,87,12,9,356,3,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, hoekwoning"
2023-07-07,2023-07-14,642500,Verkocht,Bestaande bouw,5,A,28,267,96,7 days,4199,153,42,0,676,4,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, 2-onder-1-kapwoning"
2023-07-08,2023-07-25,319500,Verkocht,Bestaande bouw,4,C,0,335,171,17 days,3435,93,16,35,271,3,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Samengesteld dak bedekt met bitumineuze dakbedekking en pannen,"Eengezinswoning, hoekwoning"
2023-07-08,2023-07-26,200000,Verkocht,Bestaande bouw,2,D,0,55,51,18 days,3636,55,0,3,180,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, tussenwoning (hofjeswoning)"
2023-07-07,2023-07-27,245000,Verkocht,Bestaande bouw,4,E,0,82,0,20 days,2988,82,10,6,270,3,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Villa, vrijstaande woning"
